<ID|readonly|noverify>;<English>
weapons/us_aim_120c_5_switzerland/short;Flz.Lwf. LL AMRAAM 120C-5
weapons/us_aim_120c_5_default_switzerland;Flugzeug Lenkwaffe Luft-Luft AMRAAM 120C-5 <color=#ff6f00>AAM-ARH</color>
weapons/us_aim_120c_5_default_switzerland/short;Flz.Lwf. LL AMRAAM 120C-5
weapons/fr_as30_switzerland;"Flugzeug Lenkwaffe Luft-Boden 66 ""NORAS"" <color=#ff6f00>AGM-RG</color>"
weapons/fr_as30_switzerland/short;Flz.Lwf. LB 66
weapons/sws_flz_lwf_lb_82;"Flugzeug Lenkwaffe Luft-Boden 82 ""MAVERICK"" <color=#ff6f00>AGM-EO</color>"
weapons/sws_flz_lwf_lb_82/short;Flz.Lwf. LB 82
weapons/127mm_BGM_71_tow_Wiesel_launcher_user_cannon;Launcher, Tubular, Guided Missile, M233 <color=#ff6f00>LCH</color>
weapons/180mm_IRIS_T_SL_user_cannon;IRIS-T SLM Startgerät
us_iris_t_sl;IRIS-T SLM
weapons/us_iris_t_sl/short;IRIS-T SLM

//USSR MISSILES

//UK MISSILES

//JAPAN MISSILES
weapons/jp_aam3;90 Shiki Sora Taikū Yūdōdan | AAM-3 <color=#ff6f00>AAM-IR</color>
weapons/jp_aam3/short;AAM-3
weapons/jp_aam3_default;90 Shiki Sora Taikū Yūdōdan | AAM-3 <color=#ff6f00>AAM-IR</color>
weapons/jp_aam3_default/short;AAM-3
weapons/jp_aam4;99 Shiki Sora Taikū Yūdōdan | AAM-4 <color=#ff6f00>AAM-ARH</color>
weapons/jp_aam4/short;AAM-4
weapons/jp_aam4_default;99 Shiki Sora Taikū Yūdōdan | AAM-4 <color=#ff6f00>AAM-ARH</color>
weapons/jp_aam4_default/short;AAM-4
weapons/jp_asm1;80 Shiki Sora Taikan Yūdōdan | ASM-1 <color=#ff6f00>AShM-ARH</color>
weapons/jp_asm1/short;ASM-1
weapons/jp_asm2;93 Shiki Sora Taikan Yūdōdan | ASM-2 <color=#ff6f00>AShM-IR</color>
weapons/jp_asm2/short;ASM-2
160mm_sam_arh_1c;SAM-1C (ARH)
weapons/80mm_Type_91_launcher_user_cannon;"93 Shiki Kinkyorichi Taikū Yūdōdan Hassha Sōchi ""Kurōzudo Arō"" <color=#ff6f00>LCH</color>"
weapons/160mm_sam_1c_launcher_user_cannon;"81 Shiki Tankyorichi Taikū Yūdōdan C Gata Hassha Sōchi ""Shōto Arō"" <color=#ff6f00>LCH</color>"
weapons/160mm_sam_1c_slave_launcher_user_cannon;"81 Shiki Tankyorichi Taikū Yūdōdan C Gata Hassha Sōchi ""Shōto Arō"" <color=#ff6f00>LCH</color>"

//CHINA MISSILES
fb10_rocket;L/FB10
fb10a_rocket;L/FB10A
weapons/130mm_FB_10_rocket_launcher;L/FB10 Dì Duì Kōng Daodàn Fāshè Chē <color=#ff6f00>LCH</color>

//ITALY MISSILES

//FRANCE MISSILES

//SWEDEN MISSILES
us_iris_t;lvrb 98
weapons/127mm_IRIS_T_user_cannon;Diehl Defence ML-98 | luftvärnsrobotsystem 98 <color=#ff6f00>LCH</color>

//ISRAEL MISSILES
weapons/il_python_5_sam;Piton 5 Short Range <color=#ff6f00>SAM-IR</color>
weapons/il_python_5_sam/short;Piton 5 SR
weapons/il_derby_sam;I-Derby Short Range <color=#ff6f00>SAM-IR</color>
weapons/il_derby_sam/short;I-Derby SR
weapons/160mm_spyder_launcher_user_cannon;SPYDER <color=#ff6f00>LCH</color>

//UNCATEGORIZED MISSILES

//USA FUEL TANKS
weapons/us_358gal_f_106_1;Drop tank (358 gal)
weapons/us_358gal_f_106_1/short;Drop tank (358 gal)
weapons/us_358gal_f_106_2;Drop tank (358 gal)
weapons/us_358gal_f_106_2short;Drop tank (358 gal)

//GERMANY FUEL TANKS
weapons/mirage_3s_fuel_tank_6;Conformal fuel tank
weapons/mirage_3s_fuel_tank_6/short;CFT
weapons/sw_880l_rp825_drop_tank_mirage_iiis;<color=@userlogColoredText>880 L</color> RP 825 <color=#ff6f00>DPTK</color>
weapons/sw_880l_rp825_drop_tank_mirage_iiis/short;RP 825

//USSR FUEL TANKS

//UK FUEL TANKS
weapons/in_100gal_marut_drop_tank_l;Drop tank (100 gal)
weapons/in_100gal_marut_drop_tank_l/short;Drop tank (100 gal)
weapons/in_100gal_marut_drop_tank_l_2;Drop tank (100 gal)
weapons/in_100gal_marut_drop_tank_l_2/short;Drop tank (100 gal)
weapons/in_100gal_marut_drop_tank_r;Drop tank (100 gal)
weapons/in_100gal_marut_drop_tank_r/short;Drop tank (100 gal)
weapons/in_100gal_marut_drop_tank_r_2;Drop tank (100 gal)
weapons/in_100gal_marut_drop_tank_r_2/short;Drop tank (100 gal)

//JAPAN FUEL TANKS
weapons/jp_600gal_drop_tank_1;Drop tank (600 gal)
weapons/jp_600gal_drop_tank_1/short;Drop tank (600 gal)
weapons/jp_600gal_drop_tank_2;Drop tank (600 gal)
weapons/jp_600gal_drop_tank_2/short;Drop tank (600 gal)

//CHINA FUEL TANKS

//ITALY FUEL TANKS

//FRANCE FUEL TANKS
weapons/nl_50gal_wingtip_tank_1;Drop tank (50 gal)
weapons/nl_50gal_wingtip_tank_1/short;Drop tank (50 gal)
weapons/nl_50gal_wingtip_tank_2;Drop tank (50 gal)
weapons/nl_50gal_wingtip_tank_2/short;Drop tank (50 gal)
weapons/nl_150gal_early_fuse_drop_tank;Drop tank (150 gal)
weapons/nl_150gal_early_fuse_drop_tank/short;Drop tank (150 gal)
weapons/nl_150gal_early_drop_tank_1;Drop tank (150 gal)
weapons/nl_150gal_early_drop_tank_1/short;Drop tank (150 gal)
weapons/nl_150gal_early_drop_tank_2;Drop tank (150 gal)
weapons/nl_150gal_early_drop_tank_2/short;Drop tank (150 gal)
weapons/mirage_3s_sepr_tank_7;Fuel tank SEPR 844 Pod
weapons/mirage_3s_sepr_tank_7/short;Fuel
weapons/mirage_3s_sepr_tank_8;Fuel tank SEPR 844 Pod
weapons/mirage_3s_sepr_tank_8/short;Fuel
weapons/mirage_3c_fuel_tank_8;Fuel tank for SEPR 841

//SWEDEN FUEL TANKS
weapons/sw_510l_wdns_drop_tank;Drop tank (510 L)
weapons/sw_510l_wdns_drop_tank/short;Drop tank (510 L)
weapons/sw_510l_wdns_drop_tank_x2;Drop tank (510 L)
weapons/sw_510l_wdns_drop_tank_x2/short;Drop tank (510 L)
weapons/sw_275gal_drop_tank_1;Drop tank (275 gal)
weapons/sw_275gal_drop_tank_1/short;Drop tank (275 gal)
weapons/sw_275gal_drop_tank_2;Drop tank (275 gal)
weapons/sw_275gal_drop_tank_2/short;Drop tank (275 gal)

//ISRAEL FUEL TANKS

//UNCATEGORIZED FUEL TANKS

//USA SMOKE GRENADES

//GERMANY SMOKE GRENADES

//USSR SMOKE GRENADES

//UK SMOKE GRENADES

//JAPAN SMOKE GRENADES

//CHINA SMOKE GRENADES

//ITALY SMOKE GRENADES

//FRANCE SMOKE GRENADES
weapons/80mm_brenus_smoke_grenade_launcher;<color=@userlogColoredText>80 mm</color> GALIX 13 <color=#ff6f00>GRN-SMK</color>
weapons/80mm_brenus_smoke_grenade_launcher/short;GALIX 13

//SWEDEN SMOKE GRENADES

//ISRAEL SMOKE GRENADES

//UNCATEGORIZED SMOKE GRENADES

//EXPLOSIVE TYPES
explosiveType/octogel;Oktogel
explosiveType/tg_50;TG-50
explosiveType/hbx_3;HBX-3

//UNCATEGORIZED
weapons/cannonMGC30L;20 mm MG C/30L cannon
weapons/gunType97;7.7 mm Type 97 machine gun
weapons/gunType97_turret;7.7 mm Type 97 machine gun
weapons/cannonType99;20 mm Type 99 Model 1 cannon
weapons/cannonType99_turret;20 mm Type 99 Model 1 cannon
weapons/cannonType99Mod2_mark3_turret;20 mm Type 99 Model 2 Mark 3 cannon
weapons/cannonType99Mod2_mark5_turret;20 mm Type 99 Model 2 Mark 5 cannon
weapons/gunMAC34;7.5 mm MAC 1934 machine gun
weapons/gunMAC34_turret;7.5 mm MAC 1934 machine gun
weapons/gunMAC34T_turret;7.5 mm MAC 1934T machine gun
weapons/gunDarne23;7.5 mm Mle 1923 machine gun
weapons/gunDarne23_turret;7.5 mm Mle 1923 machine gun
weapons/cannonHispano_hs9;20 mm Hispano HS.9 cannon
weapons/cannonHispano_hs825;30 mm Hispano HS 825 cannon
weapons/cannonHispano_hs825/short;Hispano HS 825
weapons/cannonHo3;20 mm Ho-3 cannon
weapons/cannonT15E1;<color=@userlogColoredText>75 mm</color> Gun, 75mm, T15E1 <color=#ff6f00>ACNN</color>
weapons/cannonType97;20 mm Type 97 cannon
weapons/cannonType_23L;<color=@userlogColoredText>23 mm</color> 23L xíng 23 háomi hángkōng jīpào <color=#ff6f00>ACNN</color>
weapons/cannonType_23_1;<color=@userlogColoredText>23 mm</color> 23-1 xíng 23 háomi hángkōng jīpào <color=#ff6f00>ACNN</color>
weapons/cannonType_23_1_plane;<color=@userlogColoredText>23 mm</color> 23-1 xíng 23 háomi hángkōng jīpào <color=#ff6f00>ACNN</color>
weapons/cannonType97_turret;20 mm Ho-1 cannon
weapons/gunBredaSAFAT127;12.7 mm Breda-SAFAT machine gun
weapons/gunBredaSAFAT127_turret;12.7 mm Breda-SAFAT machine gun
weapons/gunBredaSAFAT77;7.7 mm Breda-SAFAT machine gun
weapons/gunBredaSAFAT77_turret;7.7 mm Breda-SAFAT machine gun
weapons/gunScotti127_turret;12.7 mm Scotti machine gun
weapons/gunDarne33;7.5 mm Darne 1933 machine gun
weapons/gunMle38;7.5 mm Fabrique Nationale Mle 38 machine gun
weapons/gunBrowning303;<color=@userlogColoredText>7.7 mm</color> Machine Gun, .303, Browning, Mk. II <color=#ff6f00>MG</color>
weapons/gunBrowning303_turret;<color=@userlogColoredText>7.7 mm</color> Machine Gun, .303, Browning, Mk. II <color=#ff6f00>MG</color>
weapons/gunBrowning303_raf;<color=@userlogColoredText>7.7 mm</color> Machine Gun, .303, Browning, Mk. II <color=#ff6f00>MG</color>
weapons/gunFN_M3P;12.7 mm FN M3P machine gun
weapons/gunfn_60_30;7.62 mm FN 60.30 machine gun
weapons/gunfn_60_30_mgp;7.62 mm FN 60.30 machine gun
weapons/gunFN_M3P_cwp;12.7 mm FN M3P machine gun
weapons/gunFN_M3M;12.7 mm FN M3M machine gun
weapons/gunLKk_42;<color=@userlogColoredText>12.7 mm</color> 12,70 mm lentokonekivääri mallia 1942 <color=#ff6f00>MG</color>
weapons/gunLKk_42/short;12,70 lkk/42
weapons/gunDA762;<color=@userlogColoredText>7.62 mm</color> 56-P-323 | DA <color=#ff6f00>MG</color>
weapons/cannonHispanoMkI;<color=@userlogColoredText>20 mm</color> Gun, Automatic, Hispano, 20-mm, Mk. I <color=#ff6f00>ACNN</color>
weapons/cannonHispano404;20 mm Hispano 404 cannon
weapons/gunBrowningM36No3;<color=@userlogColoredText>7.7 mm</color> 7,70 mm lentokonekivääri mallia 1936 <color=#ff6f00>MG</color>
weapons/gunBrowningM36No3/short;7,70 lkk/36
weapons/gunBrowningM36No3Holand;<color=@userlogColoredText>7.92 mm</color> FN-Browning M.36 No.3 <color=#ff6f00>MG</color>
weapons/gunBrowningM36No3Holand/short;FN-Browning M.36 No.3
weapons/gunBrowningM36No4Holand_turret;<color=@userlogColoredText>7.92 mm</color> FN-Browning M.36 No.4 <color=#ff6f00>MG</color>
weapons/gunBrowningM36No4Holand_turret/short;FN-Browning M.36 No.4
weapons/cannonOerliconFF;20 mm Oerlikon FF cannon
weapons/cannonOerliconFF/short;Oerlikon FF
weapons/cannonHispano404_turret;20 mm Hispano 404 cannon
weapons/cannonHispanoMkII;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Hispano, Mk. II <color=#ff6f00>ACNN</color>
weapons/cannonHispanoMkII_tutorial;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Hispano, Mk. II <color=#ff6f00>ACNN</color>
weapons/cannonHispanoMkII_tutorial/short;Hispano, Mk. II
weapons/cannonHispanoMkV;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Hispano, Mk. V <color=#ff6f00>ACNN</color>
weapons/cannonHispanoMkV_turret;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Hispano, Mk. V <color=#ff6f00>ACNN</color>
weapons/cannonSAA;102 mm 102/35 mod 14 cannon
weapons/cannonVickers_S;40 mm Vickers S cannon
weapons/cannonVickers_S_underwing;40 mm Vickers S cannon (secondary)
weapons/cannonVickers_P;47 mm Vickers P cannon
weapons/gunVikkersMkI;<color=@userlogColoredText>7.7 mm</color> Gun, Machine, Vickers, .303-inch, Mk. I <color=#ff6f00>MG</color>
weapons/7_92mm_mg08_user_machinegun;<color=@userlogColoredText>7.92 mm</color> Maschinengewehr 08 <color=#ff6f00>MG</color>
weapons/gunLMG0815;<color=@userlogColoredText>7.92 mm</color> leichter Maschinengewehr 08/15 <color=#ff6f00>MG</color>
weapons/cannonAN_M2;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Automatic, AN/M2 <color=#ff6f00>ACNN</color>
weapons/cannonRollsRoyceBH;40 mm Rolls-Royce Type BH cannon
weapons/cannonT31;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Automatic, T31 <color=#ff6f00>ACNN</color>
weapons/cannonAN_M3;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Automatic, AN/M3 <color=#ff6f00>ACNN</color>
weapons/cannonT_160;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Automatic, T160 <color=#ff6f00>ACNN</color>
weapons/cannonM39;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Automatic, M39 <color=#ff6f00>ACNN</color>
weapons/cannonM24A1;<color=@userlogColoredText>20 mm</color> Gun, 20mm, Automatic, M24A1 <color=#ff6f00>ACNN</color>
weapons/cannonGLAT_M621;20 mm GIAT M.621 cannon
weapons/cannonGLAT_M791;<color=@userlogColoredText>30 mm</color> 30M791 <color=#ff6f00>ACNN</color>
weapons/gunHo103;12.7 mm Ho-103 machine gun
weapons/gunHo104_turret;12.7 mm Ho-104 machine gun
weapons/gunHo103_turret;12.7 mm Ho-104 machine gun
weapons/cannonM4;<color=@userlogColoredText>37 mm</color> Gun, 37mm, M4 <color=#ff6f00>CNN</color>
weapons/cannonM9;<color=@userlogColoredText>37 mm</color> Gun, 37mm, M9 <color=#ff6f00>CNN</color>
weapons/gunMG131;13 mm MG 131 machine gun
weapons/gunMG131_turret;13 mm MG 131 machine gun
weapons/cannonMG15115;15 mm MG 151 cannon
weapons/cannonMG15115_underwing;15 mm MG 151 cannon (secondary)
weapons/cannonMG15120;20 mm MG 151 cannon
weapons/cannonMG15120_underwing;20 mm MG 151 cannon (secondary)
weapons/gunMG15;7.92 mm MG 15 machine gun
weapons/gunMG17_turret;7.92 mm MG 17 machine gun
weapons/gunMG15_turret;7.92 mm MG 15 machine gun
weapons/gunMG14_turret;<color=@userlogColoredText>7.92 mm</color> Maschinengewehr 14 <color=#ff6f00>MG</color>
weapons/gunMG14_turret/short;MG 14
weapons/gunType98_turret;7.92 mm Type 98 machine gun
weapons/gunType98;7.92 mm Type 98 machine gun
weapons/gunMG17;7.92 mm MG 17 machine gun
weapons/gunMG81;7.92 mm MG 81 machine gun
weapons/gunMG81_turret;7.92 mm MG 81 machine gun
weapons/gunMG81_underwing;7.92 mm MG 81 machine gun (secondary)
weapons/cannonMGFF;20 mm MG FF cannon
weapons/cannonMGFF_turret;20 mm MG FF/M cannon
weapons/cannonMGFFM;20 mm MG FF/M cannon
weapons/cannonMK103;<color=@userlogColoredText>30 mm</color> Maschinenkanone 103 <color=#ff6f00>ACNN</color>
weapons/cannonMK101;<color=@userlogColoredText>30 mm</color> Maschinenkanone 101 <color=#ff6f00>ACNN</color>
weapons/cannonMK101/short;M.K. 101
weapons/cannonMK108;<color=@userlogColoredText>30 mm</color> Maschinenkanone 108 <color=#ff6f00>ACNN</color>
weapons/cannonMK103_underwing;<color=@userlogColoredText>30 mm</color> Maschinenkanone 103 <color=#ff6f00>ACNN</color>
weapons/cannonMK103_underwing_go229;<color=@userlogColoredText>30 mm</color> Maschinenkanone 103 <color=#ff6f00>ACNN</color>
weapons/cannonMK108_underwing;<color=@userlogColoredText>30 mm</color> Maschinenkanone 108 <color=#ff6f00>ACNN</color>
weapons/cannonNR23;<color=@userlogColoredText>23 mm</color> NR-23 <color=#ff6f00>ACNN</color>
weapons/cannonNR23_turret;<color=@userlogColoredText>23 mm</color> NR-23 <color=#ff6f00>ACNN</color>
weapons/cannonType_23_1_plane_turret;<color=@userlogColoredText>23 mm</color> 23-1 xíng 23 háomi hángkōng jīpào <color=#ff6f00>ACNN</color>
weapons/cannonNS23;<color=@userlogColoredText>23 mm</color> NS-23 <color=#ff6f00>ACNN</color>
weapons/cannonNS23k;<color=@userlogColoredText>23 mm</color> NS-23K <color=#ff6f00>ACNN</color>
weapons/cannonNS37;<color=@userlogColoredText>37 mm</color> 11P-37 | NS-37 <color=#ff6f00>ACNN</color>
weapons/cannonNS37_su_6;<color=@userlogColoredText>37 mm</color> 11P-37 | NS-37 <color=#ff6f00>ACNN</color>
weapons/cannonNS37_assault;<color=@userlogColoredText>37 mm</color> 11P-37 | NS-37 <color=#ff6f00>ACNN</color>
weapons/cannonSH37;<color=@userlogColoredText>37 mm</color> Š-37 <color=#ff6f00>ACNN</color>
weapons/cannonSH37/short;Š-37
weapons/cannonNS45;<color=@userlogColoredText>45 mm</color> 111-P-45 | NS-45 <color=#ff6f00>ACNN</color>
weapons/cannonNS45_heavy_aircrafts;<color=@userlogColoredText>45 mm</color> 111-P-45 | NS-45 <color=#ff6f00>ACNN</color>
weapons/cannonNS45_heavy_aircrafts/short;NS-45
weapons/cannonN37D;<color=@userlogColoredText>37 mm</color> N-37D <color=#ff6f00>ACNN</color>
weapons/cannonType37_1;<color=@userlogColoredText>37 mm</color> 37-1 xíng 37 háomi hángkōng jīpào <color=#ff6f00>ACNN</color>
weapons/cannonN37;<color=@userlogColoredText>37 mm</color> N-37 <color=#ff6f00>ACNN</color>
weapons/cannonB20;<color=@userlogColoredText>20 mm</color> B-20 <color=#ff6f00>ACNN</color>
weapons/cannonB20S;<color=@userlogColoredText>20 mm</color> B-20S <color=#ff6f00>ACNN</color>
weapons/cannonB20M;<color=@userlogColoredText>20 mm</color> B-20M <color=#ff6f00>ACNN</color>
weapons/cannonB20_turret;<color=@userlogColoredText>20 mm</color> B-20E <color=#ff6f00>ACNN</color>
weapons/cannonBT20_turret;<color=@userlogColoredText>20 mm</color> BT-20 <color=#ff6f00>ACNN</color>
weapons/gunShKAS;<color=@userlogColoredText>7.62 mm</color> 56-P-426 | ŠKAS <color=#ff6f00>MG</color>
weapons/gunShKAS_turret;<color=@userlogColoredText>7.62 mm</color> 56-P-426T | ŠKAS <color=#ff6f00>MG</color>
weapons/cannonShVAK;<color=@userlogColoredText>20 mm</color> 56-P-113 | ŠVAK-20 <color=#ff6f00>ACNN</color>
weapons/cannonShVAKS;<color=@userlogColoredText>20 mm</color> 56-P-113 | ŠVAK-20 <color=#ff6f00>ACNN</color>
weapons/cannonShVAK_turret;<color=@userlogColoredText>20 mm</color> 56-P-113T | ŠVAK-20 <color=#ff6f00>ACNN</color>
weapons/cannonShVAK_early;<color=@userlogColoredText>20 mm</color> 56-P-113 | ŠVAK-20 <color=#ff6f00>ACNN</color>
weapons/gunUB;<color=@userlogColoredText>12.7 mm</color> UB <color=#ff6f00>MG</color>
weapons/gunUBK;<color=@userlogColoredText>12.7 mm</color> UBK <color=#ff6f00>MG</color>
weapons/gunUBK_turret;<color=@userlogColoredText>12.7 mm</color> UBT <color=#ff6f00>MG</color>
weapons/gunUB_turret;<color=@userlogColoredText>12.7 mm</color> UBT <color=#ff6f00>MG</color>
weapons/gunTe-1_turret;7.7 mm Te-1 machine gun
weapons/gunVikkersK;7.7 mm Vickers K machine gun
weapons/gunVikkersK_turret;7.7 mm Vickers K machine gun
weapons/gunVikkersE;7.7 mm Vickers E machine gun
weapons/cannonVYa;<color=@userlogColoredText>23 mm</color> VÂ-23 <color=#ff6f00>ACNN</color>
weapons/gunUBS;<color=@userlogColoredText>12.7 mm</color> UBS <color=#ff6f00>MG</color>
weapons/gunType89;7.7 mm Type 89 machine gun
weapons/gunType89_turret;7.7 mm Type 89 machine gun
weapons/gunType89s_turret;7.7 mm Type 89 machine gun 'special'
weapons/gunType92;7.7 mm Type 92 machine gun
weapons/gunType92_turret;7.7 mm Type 92 machine gun
weapons/cannonType99Mk2;20 mm Type 99 Model 2 cannon
weapons/gunMAC39;7.5 mm MAC 1934 machine gun
weapons/gunMAC39_turret;7.5 mm MAC 1934 machine gun
weapons/cannonM10;<color=@userlogColoredText>37 mm</color> Gun, 37mm, Automatic, M10 <color=#ff6f00>CNN</color>
weapons/cannonmk103;<color=@userlogColoredText>30 mm</color> Maschinenkanone 103 <color=#ff6f00>ACNN</color>
weapons/cannonmk108;<color=@userlogColoredText>30 mm</color> Maschinenkanone 108 <color=#ff6f00>ACNN</color>
weapons/cannonBK5;50 mm BK 5 cannon
weapons/gunPV1;<color=@userlogColoredText>7.62 mm</color> 56-P-422 | PV-1 obr. 1928 g. <color=#ff6f00>MG</color>
weapons/gunBrowningFN_french;7.5 mm FN Browning machine gun
weapons/gunFNBrowning_romania;7.92 mm FN Browning machine gun
weapons/gunFNBrowning303;7.92 mm FN Browning machine gun
weapons/gunLewis;7.7 mm Lewis machine gun
weapons/gunLewis_turret;7.7 mm Lewis machine gun
weapons/cannon_for_pony;Friend Mk. III cannon
weapons/pony_rocket;Cracker-4 rocket
weapons/de_sc50;50 kg SC50JA bomb
weapons/de_sc50_default;50 kg SC50JA bomb
weapons/de_sc50_default/short;SC50
weapons/de_sc250;250 kg SC250JA bomb
weapons/de_sc500;500 kg SC500K bomb
weapons/de_sc_ag300;<color=@userlogColoredText>300 kg</color> 300 kg Prufanstalt und Werft der Fliergertruppe <color=#ff6f00>BMB</color>
weapons/de_sc_ag300/short;300 kg P.u.W.
weapons/de_sc250_87;250 kg SC250JA bomb
weapons/de_fx1400;"<color=@userlogColoredText>1570 kg</color> PC 1400 X ""Fritz X"" <color=#ff6f00>BMB-RG</color>"
weapons/de_fx1400/short;PC 1400 X
weapons/de_hs_293a1;Hs 293 A-1 <color=#ff6f00>AShM-RG</color>
weapons/de_hs_293a1/short;Hs 293 A-1
weapons/de_sc500_87;500 kg SC500K bomb
weapons/de_sc1800b;1800 kg SC1800B bomb
weapons/de_sd10a;10 kg SD10C bomb
weapons/de_sd50;50 kg SD50 bomb
weapons/de_sd50/short;SD50
weapons/de_sd70;70 kg SD70 bomb
weapons/de_sd70/short;SD70
weapons/de_pc500_ap;500 kg PC500 armor-piercing bomb
weapons/de_pc500_ap/short;PC500
weapons/de_pd500_ap;500 kg PD500 armor-piercing bomb
weapons/de_pd500_ap/short;PD500
weapons/de_pc500_rs_ap;500 kg PC500 RS armor-piercing rocket bomb
weapons/de_pc500_rs_ap/short;PC500 RS
weapons/de_pc1000_ap;1000 kg PC1000 armor-piercing bomb
weapons/de_pc1000_ap/short;PC1000
weapons/de_pc1000_rs_ap;1000 kg PC1000 RS armor-piercing rocket bomb
weapons/de_pc1000_rs_ap/short;PC1000 RS
weapons/de_pc1600_ap;1600 kg PC1600 armor-piercing bomb
weapons/de_pc1600_ap/short;PC1600
weapons/de_pc1800_rs_ap;1800 kg PC1800 RS armor-piercing rocket bomb
weapons/de_pc1800_rs_ap/short;PC1800 RS
weapons/de_250_matra_25e;250 kg Matra 25E bomb
weapons/de_250_matra_25e/short;250 kg Matra 25E
weapons/de_sc2500;2500 kg SC2500 bomb
weapons/de_sc2500/short;SC2500
weapons/de_sb2500;<color=@userlogColoredText>2500 kg</color> SB 2500 <color=#ff6f00>BMB</color>
weapons/de_sb2500/short;SB 2500
weapons/fr_50kg_type_61c;50 kg Type 61C
weapons/fr_50kg_type_61c/short;Type 61C
weapons/fr_750lb_m117_cone_90;<color=@userlogColoredText>362.42 kg</color> Bomb, 750lb, GP, M117 <color=#ff6f00>BMB</color>
weapons/fr_750lb_m117_cone_45;<color=@userlogColoredText>362.42 kg</color> Bomb, 750lb, GP, M117 <color=#ff6f00>BMB</color>
weapons/fr_750lb_m117_cone_90/short;M117
weapons/fr_750lb_m117_cone_45/short;M117
weapons/us_750lb_m117_cone_45;<color=@userlogColoredText>362.42 kg</color> Bomb, 750lb, GP, M117 <color=#ff6f00>BMB</color>
weapons/us_750lb_m117_cone_45/short;M117
weapons/us_750lb_m117_cone_45_japan;<color=@userlogColoredText>362.42 kg</color> Bomb, 750lb, GP, JM117 <color=#ff6f00>BMB</color>
weapons/us_750lb_m117_cone_45_japan/short;JM117
weapons/fr_matra_t_10_121b;T10 121 rocket
weapons/fr_matra_t_10_121a;T10 121 rocket
weapons/fr_matra_t_10_140b;T10 140 rocket
weapons/fr_matra_t_10_140a;T10 140 rocket
weapons/fr_matra_t_10_151b;T10 151 rocket
weapons/fr_matra_t_10_151a;T10 151 rocket
weapons/fr_sneb_type26;SNEB type 26 rocket
weapons/fr_sneb_type26/short;SNEB type 26
weapons/fr_50kg_gammn;50 kg G.A. MMN. 50
weapons/fr_50kg_dt2;50 kg D.T. No.2
weapons/fr_100kg;100 kg No.1
weapons/fr_200kg;200 kg No.1
weapons/fr_500kg_3_1;500 kg No.2
weapons/fr_250_samp_type_25;250 kg SAMP Type 25 bomb
weapons/fr_250_samp_type_25/short;250 Kg Type 25
weapons/fr_250_samp_type_25_default;250 kg SAMP Type 25 bomb
weapons/fr_250_samp_type_25_default/short;250 kg Type 25
weapons/fr_400_samp_type_21;400 kg SAMP Type 21 bomb
weapons/fr_400_samp_type_21/short;SAMP 400 Kg Type 21
weapons/fr_250_samp_type_25_200;250 kg SAMP Type 25 200 parachute retarded bomb
weapons/fr_250_samp_type_25_200/short;250 kg Type 25 200
weapons/fr_400_samp_type_21_200;400 kg SAMP Type 21 200 parachute retarded bomb
weapons/fr_400_samp_type_21_200/short;SAMP 400 kg Type 21 200
weapons/it_800kg_gp;800 kg GP 800 bomb
weapons/fr_75kg_g2_navale;75 kg G2 Navale bomb
weapons/fr_75kg_g2_navale/short;G2 Navale
weapons/fr_150kg_i2_navale;150 kg I2 Navale bomb
weapons/fr_150kg_i2_navale/short;I2 Navale
